Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","426","Lesotho","5510","Production","0117","Oats","2022","2022","t","333.2","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","15277.04","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","32587.6","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","01705","Peas, dry","2022","2022","t","469","A","Official figure",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","01510","Potatoes","2022","2022","t","129488.16","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","264.65","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","43.54","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","178.89","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","02211","Raw milk of cattle","2022","2022","t","175925.93","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","70.18","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","3621.64","I","Imputed value",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","0114","Sorghum","2022","2022","t","4013","A","Official figure",""
"QCL","Crops and livestock products","426","Lesotho","5510","Production","0111","Wheat","2022","2022","t","5704","A","Official figure",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01312","Bananas","2022","2022","t","142303.39","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01520.01","Cassava, fresh","2022","2022","t","637819.24","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","22.82","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01640","Cocoa beans","2022","2022","t","20000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","430","Liberia","5510","Production","01460","Coconuts, in shell","2022","2022","t","8457.56","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01610","Coffee, green","2022","2022","t","653.91","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","205.36","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","186.91","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","496.92","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","170.91","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","242","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","3965","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21511.01","Fat of pigs","2022","2022","t","621.15","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","8072.59","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21515","Goat fat, unrendered","2022","2022","t","23.1","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01290.01","Green corn (maize)","2022","2022","t","24853.14","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","6573.87","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","6377.52","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","122645","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","1140.88","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","14648.54","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","345.68","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","1050.07","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","9938.38","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","949.49","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01950.01","Natural rubber in primary forms","2022","2022","t","107100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","430","Liberia","5510","Production","01491.01","Oil palm fruit","2022","2022","t","190388.49","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01323","Oranges","2022","2022","t","7794.73","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","2955.53","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","3881.25","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","3243.36","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","92804.45","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01318","Pineapples","2022","2022","t","9220.72","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","51275.79","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","182.54","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","231.01","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","265.86","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","02211","Raw milk of cattle","2022","2022","t","8600.92","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","0113","Rice","2022","2022","t","288000","A","Official figure",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","18.99","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","0141","Soya beans","2022","2022","t","3348.22","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01802","Sugar cane","2022","2022","t","277598.57","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01530","Sweet potatoes","2022","2022","t","24393.55","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01550","Taro","2022","2022","t","27732.05","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01234","Tomatoes","2022","2022","t","3566.32","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5510","Production","01540","Yams","2022","2022","t","20436.52","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01371","Almonds, in shell","2022","2022","t","37250.37","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01341","Apples","2022","2022","t","10085.26","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01343","Apricots","2022","2022","t","28189.47","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01312","Bananas","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0115","Barley","2022","2022","t","70000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","434","Libya","5510","Production","01701","Beans, dry","2022","2022","t","1238.82","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","256.05","E","Estimated value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","19905.9","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01212","Cabbages","2022","2022","t","4816.9","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","26575.07","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01251","Carrots and turnips","2022","2022","t","33608.63","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01447","Castor oil seeds","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","107.23","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","7721.17","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01703","Chick peas, dry","2022","2022","t","36.25","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","29095.88","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","7164.01","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01314","Dates","2022","2022","t","187870.08","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","750.6","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","1680.49","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","4224.41","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2022","2022","t","280.75","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","2570.05","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21519.02","Fat of camels","2022","2022","t","280.75","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01315","Figs","2022","2022","t","10211.87","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21515","Goat fat, unrendered","2022","2022","t","245.07","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01330","Grapes","2022","2022","t","24878.11","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01252","Green garlic","2022","2022","t","4841.93","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","14313.13","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","74546.73","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","1355395","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01322","Lemons and limes","2022","2022","t","23530.24","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01704","Lentils, dry","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0112","Maize (corn)","2022","2022","t","3956.99","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21117.01","Meat of camels, fresh or chilled","2022","2022","t","5615.07","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","6701.78","E","Estimated value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","130448.17","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","11028.21","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","29787.53","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0118","Millet","2022","2022","t","6000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","434","Libya","5510","Production","02910","Natural honey","2022","2022","t","739.23","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01450","Olives","2022","2022","t","143409.84","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","188311.74","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","56082.62","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01323","Oranges","2022","2022","t","53232.47","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","4769.1","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01349.20","Other stone fruits","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","76161.69","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01345","Peaches and nectarines","2022","2022","t","14927.55","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01342.01","Pears","2022","2022","t","1492.8","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01705","Peas, dry","2022","2022","t","5987.71","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01242","Peas, green","2022","2022","t","6265.03","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01346","Plums and sloes","2022","2022","t","54923.62","E","Estimated value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01510","Potatoes","2022","2022","t","321044.31","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","35268.3","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","898.04","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","1225.36","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","6499.1","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02293","Raw milk of camel","2022","2022","t","2245.29","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02211","Raw milk of cattle","2022","2022","t","149905.5","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02292","Raw milk of goats","2022","2022","t","20455.15","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02291","Raw milk of sheep","2022","2022","t","61644.9","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","649.91","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","10254.91","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","10253.67","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01234","Tomatoes","2022","2022","t","224645.8","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","1177.63","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","01221","Watermelons","2022","2022","t","232816.06","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5510","Production","0111","Wheat","2022","2022","t","130000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01371","Almonds, in shell","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01341","Apples","2022","2022","t","51420","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01343","Apricots","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01216","Artichokes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01311","Avocados","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01312","Bananas","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0115","Barley","2022","2022","t","522000","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01355.01","Blueberries","2022","2022","t","650","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","210710","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","170","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01212","Cabbages","2022","2022","t","53620","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01251","Carrots and turnips","2022","2022","t","46570","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","720","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","43990","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01344.02","Cherries","2022","2022","t","20","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01373","Chestnuts, in shell","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","23250","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01351.01","Currants","2022","2022","t","5060","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01315","Figs","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01330","Grapes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01252","Green garlic","2022","2022","t","670","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01374","Hazelnuts, in shell","2022","2022","t","40","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01352","Kiwi fruit","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01254","Leeks and other alliaceous vegetables","2022","2022","t","270","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01322","Lemons and limes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01214","Lettuce and chicory","2022","2022","t","2330","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01441","Linseed","2022","2022","t","620","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01709.02","Lupins","2022","2022","t","4360","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0112","Maize (corn)","2022","2022","t","99790","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","44580","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","84240","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","40","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","71210","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","960","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01199.02","Mixed grain","2022","2022","t","13370","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01270","Mushrooms and truffles","2022","2022","t","9250","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02910","Natural honey","2022","2022","t","6017","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0117","Oats","2022","2022","t","186100","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01450","Olives","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","26430","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01323","Oranges","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01241.90","Other beans, green","2022","2022","t","320","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","1820","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","5820","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01349.10","Other pome fruits","2022","2022","t","190","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","23000","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01349.20","Other stone fruits","2022","2022","t","10","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01345","Peaches and nectarines","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01342.01","Pears","2022","2022","t","2490","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01705","Peas, dry","2022","2022","t","152270","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01242","Peas, green","2022","2022","t","340","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01346","Plums and sloes","2022","2022","t","830","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01510","Potatoes","2022","2022","t","226420","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","7370","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01443","Rape or colza seed","2022","2022","t","900950","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01353.01","Raspberries","2022","2022","t","1240","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2022","2022","t","1517610","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02292","Raw milk of goats","2022","2022","t","4330","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02291","Raw milk of sheep","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0113","Rice","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0116","Rye","2022","2022","t","71090","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01344.01","Sour cherries","2022","2022","t","630","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0141","Soya beans","2022","2022","t","2290","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01215","Spinach","2022","2022","t","600","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01354","Strawberries","2022","2022","t","2410","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01801","Sugar beet","2022","2022","t","728060","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01234","Tomatoes","2022","2022","t","18550","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01191","Triticale","2022","2022","t","204560","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01929.02","True hemp, raw or retted","2022","2022","t","1350","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01376","Walnuts, in shell","2022","2022","t","130","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","01221","Watermelons","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","0111","Wheat","2022","2022","t","4482760","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01371","Almonds, in shell","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01341","Apples","2022","2022","t","1380","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01343","Apricots","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01216","Artichokes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01211","Asparagus","2022","2022","t","70","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01311","Avocados","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01312","Bananas","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","0115","Barley","2022","2022","t","37520","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","190","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","01212","Cabbages","2022","2022","t","770","A","Official figure",""
