Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RFN","Fertilizers by Nutrient","484","Mexico","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","10.72","E","Estimated value",""
"RFN","Fertilizers by Nutrient","583","Micronesia (Federated States of)","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.15","E","Estimated value",""
"RFN","Fertilizers by Nutrient","583","Micronesia (Federated States of)","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.15","E","Estimated value",""
"RFN","Fertilizers by Nutrient","583","Micronesia (Federated States of)","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.15","E","Estimated value",""
"RFN","Fertilizers by Nutrient","496","Mongolia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","30.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","496","Mongolia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.54","E","Estimated value",""
"RFN","Fertilizers by Nutrient","496","Mongolia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.53","E","Estimated value",""
"RFN","Fertilizers by Nutrient","499","Montenegro","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","92.81","E","Estimated value",""
"RFN","Fertilizers by Nutrient","499","Montenegro","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","49.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","499","Montenegro","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","50.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","504","Morocco","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","22.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","504","Morocco","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","10.81","E","Estimated value",""
"RFN","Fertilizers by Nutrient","504","Morocco","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","8.84","E","Estimated value",""
"RFN","Fertilizers by Nutrient","508","Mozambique","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","9.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","508","Mozambique","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","508","Mozambique","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.2","E","Estimated value",""
"RFN","Fertilizers by Nutrient","104","Myanmar","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","22.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","104","Myanmar","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","3.53","E","Estimated value",""
"RFN","Fertilizers by Nutrient","104","Myanmar","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","4.35","E","Estimated value",""
"RFN","Fertilizers by Nutrient","516","Namibia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","3.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","516","Namibia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","516","Namibia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.23","E","Estimated value",""
"RFN","Fertilizers by Nutrient","520","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","1.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","520","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","520","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","524","Nepal","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","55.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","524","Nepal","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","27.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","524","Nepal","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","5.59","E","Estimated value",""
"RFN","Fertilizers by Nutrient","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","99.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","10.52","E","Estimated value",""
"RFN","Fertilizers by Nutrient","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","37.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","540","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","57.94","E","Estimated value",""
"RFN","Fertilizers by Nutrient","540","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","40.82","E","Estimated value",""
"RFN","Fertilizers by Nutrient","540","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","54.43","E","Estimated value",""
"RFN","Fertilizers by Nutrient","554","New Zealand","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","51.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","554","New Zealand","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","19.35","E","Estimated value",""
"RFN","Fertilizers by Nutrient","554","New Zealand","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","31.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","558","Nicaragua","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","34.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","558","Nicaragua","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","8.63","E","Estimated value",""
"RFN","Fertilizers by Nutrient","558","Nicaragua","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","14.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","562","Niger","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.34","E","Estimated value",""
"RFN","Fertilizers by Nutrient","562","Niger","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.03","E","Estimated value",""
"RFN","Fertilizers by Nutrient","562","Niger","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","566","Nigeria","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","10.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","566","Nigeria","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","3.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","566","Nigeria","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.62","E","Estimated value",""
"RFN","Fertilizers by Nutrient","570","Niue","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","4.33","E","Estimated value",""
"RFN","Fertilizers by Nutrient","570","Niue","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","2.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","570","Niue","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.92","E","Estimated value",""
"RFN","Fertilizers by Nutrient","807","North Macedonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","31.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","807","North Macedonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","7.78","E","Estimated value",""
"RFN","Fertilizers by Nutrient","807","North Macedonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","6.37","E","Estimated value",""
"RFN","Fertilizers by Nutrient","578","Norway","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","131.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","578","Norway","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","25.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","578","Norway","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","51.01","E","Estimated value",""
"RFN","Fertilizers by Nutrient","512","Oman","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","88.48","E","Estimated value",""
"RFN","Fertilizers by Nutrient","512","Oman","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","25.05","E","Estimated value",""
"RFN","Fertilizers by Nutrient","512","Oman","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","120.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","586","Pakistan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","112.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","586","Pakistan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","38.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","586","Pakistan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","585","Palau","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","3.49","E","Estimated value",""
"RFN","Fertilizers by Nutrient","585","Palau","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","585","Palau","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","275","Palestine","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","121.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","275","Palestine","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","13.03","E","Estimated value",""
"RFN","Fertilizers by Nutrient","275","Palestine","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","3.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","591","Panama","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","57.06","E","Estimated value",""
"RFN","Fertilizers by Nutrient","591","Panama","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","18.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","591","Panama","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","28.33","E","Estimated value",""
"RFN","Fertilizers by Nutrient","598","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","24.91","E","Estimated value",""
"RFN","Fertilizers by Nutrient","598","Papua New Guinea","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.77","E","Estimated value",""
"RFN","Fertilizers by Nutrient","598","Papua New Guinea","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","9.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","600","Paraguay","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","32.53","E","Estimated value",""
"RFN","Fertilizers by Nutrient","600","Paraguay","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","52.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","600","Paraguay","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","52.41","E","Estimated value",""
"RFN","Fertilizers by Nutrient","604","Peru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","49.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","604","Peru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","8.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","604","Peru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","13.4","E","Estimated value",""
"RFN","Fertilizers by Nutrient","608","Philippines","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","64.02","E","Estimated value",""
"RFN","Fertilizers by Nutrient","608","Philippines","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","23.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","608","Philippines","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","28.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","616","Poland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","63.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","616","Poland","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","25.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","616","Poland","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","36.72","E","Estimated value",""
"RFN","Fertilizers by Nutrient","620","Portugal","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","49.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","620","Portugal","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","21.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","620","Portugal","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","21.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","634","Qatar","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","64.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","634","Qatar","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","44.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","634","Qatar","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","100.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","410","Republic of Korea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","137.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","410","Republic of Korea","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","54.43","E","Estimated value",""
"RFN","Fertilizers by Nutrient","410","Republic of Korea","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","52.75","E","Estimated value",""
"RFN","Fertilizers by Nutrient","498","Republic of Moldova","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","28.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","498","Republic of Moldova","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","10.02","E","Estimated value",""
"RFN","Fertilizers by Nutrient","498","Republic of Moldova","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","6.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","642","Romania","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","59.92","E","Estimated value",""
"RFN","Fertilizers by Nutrient","642","Romania","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","29.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","642","Romania","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","13.15","E","Estimated value",""
"RFN","Fertilizers by Nutrient","643","Russian Federation","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","15.52","E","Estimated value",""
"RFN","Fertilizers by Nutrient","643","Russian Federation","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","5.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","643","Russian Federation","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","3.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","646","Rwanda","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","6.96","E","Estimated value",""
"RFN","Fertilizers by Nutrient","646","Rwanda","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","10.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","646","Rwanda","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.94","E","Estimated value",""
"RFN","Fertilizers by Nutrient","659","Saint Kitts and Nevis","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","2.48","E","Estimated value",""
"RFN","Fertilizers by Nutrient","659","Saint Kitts and Nevis","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","659","Saint Kitts and Nevis","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","662","Saint Lucia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","32.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","662","Saint Lucia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","12.1","E","Estimated value",""
"RFN","Fertilizers by Nutrient","662","Saint Lucia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","11.17","E","Estimated value",""
"RFN","Fertilizers by Nutrient","670","Saint Vincent and the Grenadines","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","40.63","E","Estimated value",""
"RFN","Fertilizers by Nutrient","670","Saint Vincent and the Grenadines","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","40.02","E","Estimated value",""
"RFN","Fertilizers by Nutrient","670","Saint Vincent and the Grenadines","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","40.02","E","Estimated value",""
"RFN","Fertilizers by Nutrient","882","Samoa","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","882","Samoa","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.38","E","Estimated value",""
"RFN","Fertilizers by Nutrient","882","Samoa","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","678","Sao Tome and Principe","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","1.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","678","Sao Tome and Principe","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","678","Sao Tome and Principe","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","3.18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","682","Saudi Arabia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","48.28","E","Estimated value",""
"RFN","Fertilizers by Nutrient","682","Saudi Arabia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","20.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","682","Saudi Arabia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","15.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","686","Senegal","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","4.39","E","Estimated value",""
"RFN","Fertilizers by Nutrient","686","Senegal","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","686","Senegal","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.38","E","Estimated value",""
"RFN","Fertilizers by Nutrient","688","Serbia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","36.48","E","Estimated value",""
"RFN","Fertilizers by Nutrient","688","Serbia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","13.43","E","Estimated value",""
"RFN","Fertilizers by Nutrient","688","Serbia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","19.65","E","Estimated value",""
"RFN","Fertilizers by Nutrient","690","Seychelles","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","29.65","E","Estimated value",""
"RFN","Fertilizers by Nutrient","690","Seychelles","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","10.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","690","Seychelles","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","12.65","E","Estimated value",""
"RFN","Fertilizers by Nutrient","694","Sierra Leone","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","1.42","E","Estimated value",""
"RFN","Fertilizers by Nutrient","694","Sierra Leone","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","694","Sierra Leone","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","702","Singapore","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","59.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","702","Singapore","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","23.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","702","Singapore","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","35.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","703","Slovakia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","94.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","703","Slovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","22.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","703","Slovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","15.62","E","Estimated value",""
"RFN","Fertilizers by Nutrient","705","Slovenia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","74.93","E","Estimated value",""
"RFN","Fertilizers by Nutrient","705","Slovenia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","21.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","705","Slovenia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","22.69","E","Estimated value",""
"RFN","Fertilizers by Nutrient","090","Solomon Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","090","Solomon Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.11","E","Estimated value",""
"RFN","Fertilizers by Nutrient","090","Solomon Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.78","E","Estimated value",""
"RFN","Fertilizers by Nutrient","706","Somalia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","706","Somalia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.17","E","Estimated value",""
"RFN","Fertilizers by Nutrient","706","Somalia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","710","South Africa","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","44.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","710","South Africa","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","25.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","710","South Africa","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","20.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","728","South Sudan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.02","E","Estimated value",""
"RFN","Fertilizers by Nutrient","728","South Sudan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","728","South Sudan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","724","Spain","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","60.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","724","Spain","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","28.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","724","Spain","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","22.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","144","Sri Lanka","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","50.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","144","Sri Lanka","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","5.81","E","Estimated value",""
"RFN","Fertilizers by Nutrient","144","Sri Lanka","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","32.97","E","Estimated value",""
"RFN","Fertilizers by Nutrient","729","Sudan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","5.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","729","Sudan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","729","Sudan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","740","Suriname","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","137.57","E","Estimated value",""
